EmpID,FirstName,LastName,StartDate,Position,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,DOB,State,Gender,Pincode,Performance ,Current Emp Rating,CompanyName
3539,Nisha,Singh,08-Dec-19,Full stack developer,Arvind Agarwal,nisha.singh@unifiedmentors.com,BPC,Active,Full-Time,Zone C,Temporary,Development,27-11-1983,KA,Male,65452,Fully Meets,5,Unified Mentors Pvt Ltd
3540,Kavya,Nair,12-Mar-20,DevOps Engineer,Arvind Agarwal,kavya.nair@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Part-Time,DevOps,09-06-1983,RJ,Male,26352,Exceeds,4,Unified Mentors Pvt Ltd
3541,Kavya,Mehta,06-Apr-20,Cloud Architect,Ravi Kumar,kavya.mehta@unifiedmentors.com,SVG,Active,Full-Time,Zone B,Full-Time,Cloud,27-10-1991,DL,Male,52042,Exceeds,2,Unified Mentors Pvt Ltd
3542,Madhav,Nair,15-Apr-23,Database Administrator,Anil Kapoor,madhav.nair@unifiedmentors.com,EW,Active,Contract,Zone A,Temporary,Backend,01-03-1948,DL,Male,64983,Needs Improvement,1,Unified Mentors Pvt Ltd
3543,Madhav,Mehta,10-Nov-20,Software Developer,Arvind Agarwal,madhav.mehta@unifiedmentors.com,MSC,Active,Part-Time,Zone A,Temporary,Development,18-02-1981,AP,Female,71379,Fully Meets,2,Unified Mentors Pvt Ltd
3544,Kavya,Sharma,29-Jun-23,IT Support Specialist,Vikram Singh,kavya.sharma@unifiedmentors.com,TNS,Active,Contract,Zone A,Temporary,Support,16-09-2000,MP,Male,78890,Fully Meets,2,Unified Mentors Pvt Ltd
3545,Arjun,Sharma,07-Mar-22,System Administrator,Rahul Mehta,arjun.sharma@unifiedmentors.com,EW,Active,Full-Time,Zone C,Temporary,Admin,28-01-1943,TN,Female,48643,Fully Meets,1,Unified Mentors Pvt Ltd
3546,Rohan,Sharma,31-Jul-21,Cybersecurity Analyst,Anjali Rao,rohan.sharma@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Part-Time,Cyber,14-07-1980,GJ,Male,11150,Exceeds,1,Unified Mentors Pvt Ltd
3547,Aanya,Patel,20-Jan-22,Project Manager,Rahul Mehta,aanya.patel@unifiedmentors.com,BPC,Active,Contract,Zone B,Full-Time,Project management,25-03-1947,MP,Female,78596,Needs Improvement,2,Unified Mentors Pvt Ltd
3548,Aarav,Gupta,11-Jul-21,Database Administrator,Pooja Das,aarav.gupta@unifiedmentors.com,WBL,Active,Part-Time,Zone A,Full-Time,Backend,25-01-1964,GJ,Female,58188,Fully Meets,1,Unified Mentors Pvt Ltd
3549,Arjun,Singh,15-Oct-18,Data Analyst,Ravi Kumar,arjun.singh@unifiedmentors.com,TNS,Active,Full-Time,Zone C,Full-Time,Backend,17-03-1955,MP,Female,23007,Fully Meets,2,Unified Mentors Pvt Ltd
3550,Arjun,Reddy,26-Nov-21,Full stack developer,Sita Desai,arjun.reddy@unifiedmentors.com,SVG,Future Start,Part-Time,Zone C,Temporary,Development,26-03-1988,RJ,Male,21248,Fully Meets,1,Unified Mentors Pvt Ltd
3551,Arjun,Singh,11-Aug-18,DevOps Engineer,Meena Joshi,arjun.singh@unifiedmentors.com,PYZ,Active,Part-Time,Zone C,Part-Time,DevOps,04-07-1954,UP,Male,79426,Needs Improvement,4,Unified Mentors Pvt Ltd
3552,Madhav,Khan,16-Feb-20,Cloud Architect,Ravi Kumar,madhav.khan@unifiedmentors.com,PL,Active,Full-Time,Zone B,Full-Time,Cloud,11-08-1942,WB,Male,77727,Needs Improvement,1,Unified Mentors Pvt Ltd
3553,Nisha,Gupta,20-Jan-20,Database Administrator,Pooja Das,nisha.gupta@unifiedmentors.com,NEL,Active,Contract,Zone C,Temporary,Backend,07-05-1949,UP,Male,4186,Fully Meets,4,Unified Mentors Pvt Ltd
3554,Aarav,Reddy,31-Mar-19,Software Developer,Sita Desai,aarav.reddy@unifiedmentors.com,MSC,Active,Part-Time,Zone C,Temporary,Development,14-10-1958,GJ,Male,82705,Fully Meets,1,Unified Mentors Pvt Ltd
3555,Madhav,Khan,06-Jan-23,IT Support Specialist,Rahul Mehta,madhav.khan@unifiedmentors.com,EW,Active,Full-Time,Zone C,Temporary,Support,11-01-1988,UP,Female,65970,Fully Meets,4,Unified Mentors Pvt Ltd
3556,Aarav,Patel,18-Jul-19,System Administrator,Anjali Rao,aarav.patel@unifiedmentors.com,CCDR,Active,Full-Time,Zone B,Temporary,Admin,16-06-1961,AP,Male,44087,Exceeds,2,Unified Mentors Pvt Ltd
3557,Aarav,Jain,13-Feb-19,Cybersecurity Analyst,Rahul Mehta,aarav.jain@unifiedmentors.com,BPC,Active,Part-Time,Zone C,Temporary,Cyber,06-06-1960,GJ,Male,63465,Fully Meets,2,Unified Mentors Pvt Ltd
3558,Aarav,Nair,30-Dec-18,Project Manager,Vikram Singh,aarav.nair@unifiedmentors.com,MSC,Active,Part-Time,Zone A,Part-Time,Project management,04-06-1959,MH,Female,13283,Fully Meets,1,Unified Mentors Pvt Ltd
3559,Rohan,Khan,06-Nov-19,Database Administrator,Arvind Agarwal,rohan.khan@unifiedmentors.com,NEL,Active,Part-Time,Zone C,Full-Time,Backend,18-11-1991,MP,Male,15640,Fully Meets,2,Unified Mentors Pvt Ltd
3560,Nisha,Singh,01-Jun-22,Data Analyst,Pooja Das,nisha.singh@unifiedmentors.com,MSC,Active,Contract,Zone C,Full-Time,Backend,18-02-1954,DL,Female,91437,Exceeds,4,Unified Mentors Pvt Ltd
3561,Nisha,Singh,28-Mar-23,Full stack developer,Anil Kapoor,nisha.singh@unifiedmentors.com,BPC,Active,Part-Time,Zone C,Temporary,Development,31-01-1959,GJ,Female,64458,Fully Meets,5,Unified Mentors Pvt Ltd
3562,Aanya,Singh,21-May-19,DevOps Engineer,Ravi Kumar,aanya.singh@unifiedmentors.com,CCDR,Future Start,Contract,Zone B,Full-Time,DevOps,09-04-1954,AP,Female,47973,Exceeds,2,Unified Mentors Pvt Ltd
3563,Aarav,Reddy,01-Jan-19,Cloud Architect,Rahul Mehta,aarav.reddy@unifiedmentors.com,WBL,Active,Contract,Zone B,Full-Time,Cloud,15-10-1946,TN,Male,30585,PIP,4,Unified Mentors Pvt Ltd
3564,Aanya,Singh,26-Jan-19,Database Administrator,Arvind Agarwal,aanya.singh@unifiedmentors.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Backend,07-11-1994,MH,Female,46796,Fully Meets,1,Unified Mentors Pvt Ltd
3565,Kavya,Gupta,11-Sep-21,Software Developer,Ravi Kumar,kavya.gupta@unifiedmentors.com,WBL,Active,Part-Time,Zone B,Full-Time,Development,10-05-1968,RJ,Male,49854,Fully Meets,4,Unified Mentors Pvt Ltd
3566,Tanvi,Verma,26-Sep-21,IT Support Specialist,Neha Shah,tanvi.verma@unifiedmentors.com,PL,Active,Part-Time,Zone A,Part-Time,Support,05-10-1963,KA,Male,35367,Fully Meets,2,Unified Mentors Pvt Ltd
3567,Aanya,Mehta,04-Mar-23,System Administrator,Neha Shah,aanya.mehta@unifiedmentors.com,EW,Active,Full-Time,Zone C,Full-Time,Admin,02-09-1966,WB,Male,74033,Fully Meets,4,Unified Mentors Pvt Ltd
3568,Ishaan,Mehta,11-Jul-23,Cybersecurity Analyst,Meena Joshi,ishaan.mehta@unifiedmentors.com,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Cyber,08-12-1974,TN,Male,80178,Fully Meets,2,Unified Mentors Pvt Ltd
3569,Arjun,Verma,09-Feb-19,Project Manager,Ravi Kumar,arjun.verma@unifiedmentors.com,MSC,Active,Part-Time,Zone B,Temporary,Project management,19-07-1995,DL,Female,55765,Fully Meets,2,Unified Mentors Pvt Ltd
3570,Kavya,Jain,19-Apr-19,Database Administrator,Rahul Mehta,kavya.jain@unifiedmentors.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Backend,23-11-1974,WB,Female,18312,Fully Meets,1,Unified Mentors Pvt Ltd
3571,Arjun,Reddy,07-Jul-22,Data Analyst,Neha Shah,arjun.reddy@unifiedmentors.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Backend,29-08-1947,KA,Female,30844,Fully Meets,4,Unified Mentors Pvt Ltd
3572,Aarav,Jain,12-Mar-19,Full stack developer,Pooja Das,aarav.jain@unifiedmentors.com,WBL,Active,Contract,Zone A,Part-Time,Development,07-06-1994,MP,Male,73142,Fully Meets,5,Unified Mentors Pvt Ltd
3573,Nisha,Mehta,09-Mar-20,DevOps Engineer,Sita Desai,nisha.mehta@unifiedmentors.com,NEL,Active,Contract,Zone B,Full-Time,DevOps,26-10-1983,MH,Female,95452,Exceeds,4,Unified Mentors Pvt Ltd
3574,Madhav,Sharma,18-May-21,Cloud Architect,Sita Desai,madhav.sharma@unifiedmentors.com,WBL,Future Start,Contract,Zone B,Full-Time,Cloud,06-05-1951,RJ,Female,58323,Fully Meets,1,Unified Mentors Pvt Ltd
3575,Arjun,Sharma,28-Apr-21,Database Administrator,Meena Joshi,arjun.sharma@unifiedmentors.com,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Backend,05-03-1987,TN,Male,12060,Exceeds,5,Unified Mentors Pvt Ltd
3576,Madhav,Patel,21-Jul-21,Software Developer,Arvind Agarwal,madhav.patel@unifiedmentors.com,PL,Active,Full-Time,Zone B,Full-Time,Development,26-04-1992,TN,Female,11543,Exceeds,4,Unified Mentors Pvt Ltd
3577,Diya,Gupta,15-Sep-19,IT Support Specialist,Arvind Agarwal,diya.gupta@unifiedmentors.com,BPC,Active,Part-Time,Zone C,Temporary,Support,30-05-1957,GJ,Male,38870,Fully Meets,4,Unified Mentors Pvt Ltd
3578,Aanya,Khan,04-May-19,System Administrator,Ravi Kumar,aanya.khan@unifiedmentors.com,WBL,Active,Full-Time,Zone A,Temporary,Admin,30-05-1957,UP,Male,68722,Exceeds,2,Unified Mentors Pvt Ltd
3579,Arjun,Gupta,20-May-21,Cybersecurity Analyst,Pooja Das,arjun.gupta@unifiedmentors.com,BPC,Active,Full-Time,Zone C,Part-Time,Cyber,15-11-1946,UP,Female,47936,Needs Improvement,4,Unified Mentors Pvt Ltd
3580,Nisha,Nair,16-Dec-19,Project Manager,Pooja Das,nisha.nair@unifiedmentors.com,PYZ,Active,Full-Time,Zone C,Full-Time,Project management,21-04-1942,AP,Male,2633,Fully Meets,4,Unified Mentors Pvt Ltd
3581,Tanvi,Reddy,20-Nov-20,Database Administrator,Neha Shah,tanvi.reddy@unifiedmentors.com,SVG,Active,Full-Time,Zone A,Part-Time,Backend,08-03-1943,MH,Male,22488,Fully Meets,2,Unified Mentors Pvt Ltd
3582,Diya,Nair,19-Aug-20,Data Analyst,Neha Shah,diya.nair@unifiedmentors.com,TNS,Active,Part-Time,Zone B,Part-Time,Backend,09-08-1968,TN,Male,95608,Fully Meets,4,Unified Mentors Pvt Ltd
3583,Rohan,Mehta,28-Apr-21,Full stack developer,Arvind Agarwal,rohan.mehta@unifiedmentors.com,WBL,Active,Full-Time,Zone C,Temporary,Development,20-11-1958,RJ,Female,21663,Needs Improvement,4,Unified Mentors Pvt Ltd
3584,Arjun,Khan,14-Aug-20,DevOps Engineer,Arvind Agarwal,arjun.khan@unifiedmentors.com,BPC,Active,Contract,Zone C,Full-Time,DevOps,07-11-1987,MP,Female,11571,Fully Meets,4,Unified Mentors Pvt Ltd
3585,Kavya,Reddy,22-Dec-21,Cloud Architect,Neha Shah,kavya.reddy@unifiedmentors.com,CCDR,Active,Full-Time,Zone A,Full-Time,Cloud,16-07-1992,MP,Female,2498,Fully Meets,4,Unified Mentors Pvt Ltd
3586,Aarav,Sharma,01-Feb-19,Database Administrator,Meena Joshi,aarav.sharma@unifiedmentors.com,EW,Active,Part-Time,Zone B,Full-Time,Backend,27-12-2000,TN,Female,5295,Fully Meets,2,Unified Mentors Pvt Ltd
3587,Aarav,Khan,10-May-21,Software Developer,Meena Joshi,aarav.khan@unifiedmentors.com,MSC,Active,Full-Time,Zone B,Temporary,Development,25-12-1977,WB,Male,92758,Fully Meets,2,Unified Mentors Pvt Ltd
3588,Diya,Sharma,25-Jun-19,IT Support Specialist,Anil Kapoor,diya.sharma@unifiedmentors.com,NEL,Active,Full-Time,Zone C,Full-Time,Support,08-03-1972,DL,Male,11426,Fully Meets,2,Unified Mentors Pvt Ltd
3589,Arjun,Gupta,25-Apr-19,System Administrator,Arvind Agarwal,arjun.gupta@unifiedmentors.com,PL,Active,Contract,Zone B,Temporary,Admin,02-08-1951,RJ,Male,13126,Fully Meets,1,Unified Mentors Pvt Ltd
3590,Madhav,Mehta,25-Feb-21,Cybersecurity Analyst,Anjali Rao,madhav.mehta@unifiedmentors.com,PYZ,Future Start,Part-Time,Zone C,Full-Time,Cyber,31-05-1995,KA,Male,97927,Fully Meets,4,Unified Mentors Pvt Ltd
3591,Madhav,Singh,23-Nov-21,Project Manager,Rahul Mehta,madhav.singh@unifiedmentors.com,SVG,Future Start,Contract,Zone B,Part-Time,Project management,14-11-1998,DL,Female,45789,Needs Improvement,5,Unified Mentors Pvt Ltd
3592,Kavya,Nair,05-Oct-21,Database Administrator,Anjali Rao,kavya.nair@unifiedmentors.com,TNS,Future Start,Contract,Zone B,Full-Time,Backend,23-12-1998,AP,Male,50736,Fully Meets,3,Unified Mentors Pvt Ltd
3593,Rohan,Patel,30-May-20,Data Analyst,Ravi Kumar,rohan.patel@unifiedmentors.com,WBL,Active,Contract,Zone A,Full-Time,Backend,11-11-1949,TN,Male,49004,Fully Meets,1,Unified Mentors Pvt Ltd
3594,Rohan,Gupta,11-Dec-18,Full stack developer,Ravi Kumar,rohan.gupta@unifiedmentors.com,PYZ,Active,Part-Time,Zone B,Part-Time,Development,14-03-1968,RJ,Male,55231,Needs Improvement,1,Unified Mentors Pvt Ltd
3595,Aarav,Sharma,22-Sep-20,DevOps Engineer,Anjali Rao,aarav.sharma@unifiedmentors.com,WBL,Active,Contract,Zone A,Temporary,DevOps,02-03-1952,MP,Male,33097,Fully Meets,1,Unified Mentors Pvt Ltd
3596,Madhav,Mehta,28-Jul-19,Cloud Architect,Pooja Das,madhav.mehta@unifiedmentors.com,NEL,Active,Part-Time,Zone C,Full-Time,Cloud,19-07-1982,AP,Male,51429,Needs Improvement,2,Unified Mentors Pvt Ltd
3597,Nisha,Gupta,06-Jun-20,Database Administrator,Anjali Rao,nisha.gupta@unifiedmentors.com,PYZ,Future Start,Contract,Zone C,Part-Time,Backend,31-10-1986,DL,Female,59880,Fully Meets,1,Unified Mentors Pvt Ltd
3598,Kavya,Mehta,28-Sep-18,Software Developer,Sita Desai,kavya.mehta@unifiedmentors.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Development,06-10-1950,AP,Female,31613,Needs Improvement,1,Unified Mentors Pvt Ltd
3599,Kavya,Gupta,12-Apr-20,IT Support Specialist,Ravi Kumar,kavya.gupta@unifiedmentors.com,TNS,Active,Part-Time,Zone A,Temporary,Support,31-03-1950,MH,Female,58899,Fully Meets,2,Unified Mentors Pvt Ltd
3600,Kavya,Mehta,01-Nov-22,System Administrator,Neha Shah,kavya.mehta@unifiedmentors.com,WBL,Active,Contract,Zone B,Temporary,Admin,07-10-1949,MP,Female,46975,Fully Meets,2,Unified Mentors Pvt Ltd
3601,Aarav,Sharma,21-Nov-22,Cybersecurity Analyst,Ravi Kumar,aarav.sharma@unifiedmentors.com,BPC,Active,Part-Time,Zone B,Full-Time,Cyber,22-07-1966,GJ,Female,58226,Fully Meets,5,Unified Mentors Pvt Ltd
3602,Kavya,Patel,11-Apr-21,Project Manager,Arvind Agarwal,kavya.patel@unifiedmentors.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Project management,12-10-1994,GJ,Female,33076,Fully Meets,5,Unified Mentors Pvt Ltd
3603,Madhav,Khan,29-Nov-18,Database Administrator,Meena Joshi,madhav.khan@unifiedmentors.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Backend,15-02-1977,TN,Female,5642,Fully Meets,2,Unified Mentors Pvt Ltd
3604,Nisha,Khan,16-Jan-19,Data Analyst,Neha Shah,nisha.khan@unifiedmentors.com,MSC,Active,Part-Time,Zone B,Full-Time,Backend,09-03-1948,GJ,Female,24917,Needs Improvement,4,Unified Mentors Pvt Ltd
3605,Diya,Patel,18-Sep-19,Full stack developer,Ravi Kumar,diya.patel@unifiedmentors.com,CCDR,Active,Contract,Zone C,Temporary,Development,25-08-1943,MH,Male,39341,Fully Meets,4,Unified Mentors Pvt Ltd
3606,Madhav,Nair,01-Aug-19,DevOps Engineer,Neha Shah,madhav.nair@unifiedmentors.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,DevOps,13-03-1965,GJ,Male,75289,Fully Meets,3,Unified Mentors Pvt Ltd
3607,Rohan,Patel,18-Jun-19,Cloud Architect,Pooja Das,rohan.patel@unifiedmentors.com,EW,Active,Full-Time,Zone A,Full-Time,Cloud,03-08-1976,UP,Male,56869,Fully Meets,5,Unified Mentors Pvt Ltd
3608,Ishaan,Patel,13-Feb-19,Database Administrator,Rahul Mehta,ishaan.patel@unifiedmentors.com,MSC,Active,Full-Time,Zone C,Part-Time,Backend,06-07-1979,MP,Male,99042,Fully Meets,3,Unified Mentors Pvt Ltd
3609,Nisha,Reddy,02-Jun-21,Software Developer,Pooja Das,nisha.reddy@unifiedmentors.com,TNS,Active,Contract,Zone B,Full-Time,Development,09-06-1993,MH,Female,45597,Fully Meets,3,Unified Mentors Pvt Ltd
3610,Diya,Patel,11-Oct-18,IT Support Specialist,Neha Shah,diya.patel@unifiedmentors.com,PYZ,Active,Part-Time,Zone C,Full-Time,Support,07-04-1973,GJ,Female,37771,Fully Meets,3,Unified Mentors Pvt Ltd
3611,Diya,Gupta,09-Mar-21,System Administrator,Vikram Singh,diya.gupta@unifiedmentors.com,WBL,Active,Contract,Zone C,Full-Time,Admin,20-01-1952,MP,Female,24718,Fully Meets,2,Unified Mentors Pvt Ltd
3612,Aanya,Khan,23-Jan-22,Cybersecurity Analyst,Sita Desai,aanya.khan@unifiedmentors.com,NEL,Active,Contract,Zone A,Part-Time,Cyber,25-12-1984,RJ,Male,24104,PIP,4,Unified Mentors Pvt Ltd
3613,Diya,Gupta,24-Feb-19,Project Manager,Anil Kapoor,diya.gupta@unifiedmentors.com,PL,Active,Contract,Zone B,Part-Time,Project management,14-06-1973,RJ,Male,52496,Exceeds,1,Unified Mentors Pvt Ltd
3614,Kavya,Reddy,08-Jan-20,Database Administrator,Arvind Agarwal,kavya.reddy@unifiedmentors.com,BPC,Active,Contract,Zone B,Temporary,Backend,31-08-1973,KA,Male,44080,Fully Meets,2,Unified Mentors Pvt Ltd
3615,Rohan,Khan,13-May-21,Data Analyst,Anil Kapoor,rohan.khan@unifiedmentors.com,CCDR,Future Start,Full-Time,Zone B,Part-Time,Backend,14-05-1986,MP,Male,99341,Exceeds,2,Unified Mentors Pvt Ltd
3616,Diya,Reddy,12-Feb-22,Full stack developer,Rahul Mehta,diya.reddy@unifiedmentors.com,SVG,Active,Contract,Zone C,Full-Time,Development,24-03-1981,KA,Female,39519,Fully Meets,4,Unified Mentors Pvt Ltd
3617,Ishaan,Verma,01-Feb-23,DevOps Engineer,Rahul Mehta,ishaan.verma@unifiedmentors.com,EW,Active,Full-Time,Zone C,Full-Time,DevOps,18-02-1961,UP,Female,94707,Fully Meets,1,Unified Mentors Pvt Ltd
3618,Aarav,Verma,04-Feb-23,Cloud Architect,Pooja Das,aarav.verma@unifiedmentors.com,MSC,Active,Part-Time,Zone B,Temporary,Cloud,05-05-1944,KA,Male,57302,Fully Meets,3,Unified Mentors Pvt Ltd
3619,Diya,Khan,23-Mar-23,Database Administrator,Neha Shah,diya.khan@unifiedmentors.com,TNS,Active,Full-Time,Zone A,Full-Time,Backend,17-03-1984,AP,Male,54257,Fully Meets,3,Unified Mentors Pvt Ltd
3620,Kavya,Sharma,22-Mar-23,Software Developer,Anjali Rao,kavya.sharma@unifiedmentors.com,PYZ,Active,Part-Time,Zone A,Temporary,Development,12-10-1994,DL,Male,5521,Fully Meets,2,Unified Mentors Pvt Ltd
3621,Aanya,Singh,28-Nov-18,IT Support Specialist,Anjali Rao,aanya.singh@unifiedmentors.com,WBL,Active,Contract,Zone A,Full-Time,Support,09-09-1997,RJ,Male,60392,Fully Meets,2,Unified Mentors Pvt Ltd
3622,Aarav,Singh,09-Jul-20,System Administrator,Rahul Mehta,aarav.singh@unifiedmentors.com,SVG,Active,Part-Time,Zone A,Temporary,Admin,16-10-1995,GJ,Female,83525,Fully Meets,3,Unified Mentors Pvt Ltd
3623,Ishaan,Sharma,11-Feb-19,Cybersecurity Analyst,Anjali Rao,ishaan.sharma@unifiedmentors.com,EW,Active,Part-Time,Zone A,Full-Time,Cyber,25-04-1958,GJ,Female,93146,Fully Meets,3,Unified Mentors Pvt Ltd
3624,Madhav,Khan,09-Jan-20,Project Manager,Rahul Mehta,madhav.khan@unifiedmentors.com,MSC,Active,Part-Time,Zone B,Part-Time,Project management,04-02-1996,AP,Female,44773,Fully Meets,4,Unified Mentors Pvt Ltd
3625,Diya,Sharma,11-Nov-21,Database Administrator,Meena Joshi,diya.sharma@unifiedmentors.com,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Backend,14-12-1975,MP,Female,18071,Fully Meets,5,Unified Mentors Pvt Ltd
3626,Aarav,Khan,15-May-21,Data Analyst,Sita Desai,aarav.khan@unifiedmentors.com,PYZ,Active,Full-Time,Zone B,Temporary,Backend,28-10-1993,KA,Female,86174,Fully Meets,2,Unified Mentors Pvt Ltd
3627,Nisha,Patel,21-Aug-19,Full stack developer,Neha Shah,nisha.patel@unifiedmentors.com,WBL,Voluntarily Terminated,Contract,Zone C,Full-Time,Development,23-02-1967,UP,Female,4055,Fully Meets,3,Unified Mentors Pvt Ltd
3628,Kavya,Jain,18-Sep-20,DevOps Engineer,Arvind Agarwal,kavya.jain@unifiedmentors.com,NEL,Active,Contract,Zone B,Part-Time,DevOps,27-01-1946,KA,Female,39784,Fully Meets,3,Unified Mentors Pvt Ltd
3629,Ishaan,Mehta,27-Aug-22,Cloud Architect,Arvind Agarwal,ishaan.mehta@unifiedmentors.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Cloud,26-11-1983,MH,Male,34205,Fully Meets,5,Unified Mentors Pvt Ltd
3630,Nisha,Reddy,23-Feb-19,Database Administrator,Arvind Agarwal,nisha.reddy@unifiedmentors.com,MSC,Active,Contract,Zone B,Full-Time,Backend,07-05-1965,MP,Male,41446,Fully Meets,5,Unified Mentors Pvt Ltd
3631,Madhav,Sharma,08-Aug-22,Software Developer,Pooja Das,madhav.sharma@unifiedmentors.com,EW,Active,Contract,Zone C,Full-Time,Development,28-04-1947,TN,Male,92421,Fully Meets,3,Unified Mentors Pvt Ltd
3632,Arjun,Khan,24-Sep-22,IT Support Specialist,Vikram Singh,arjun.khan@unifiedmentors.com,CCDR,Active,Contract,Zone C,Full-Time,Support,03-10-1945,MP,Male,10964,Fully Meets,3,Unified Mentors Pvt Ltd
3633,Ishaan,Patel,21-Mar-22,System Administrator,Sita Desai,ishaan.patel@unifiedmentors.com,BPC,Active,Contract,Zone B,Temporary,Admin,24-03-1987,DL,Female,58060,Fully Meets,5,Unified Mentors Pvt Ltd
3634,Kavya,Nair,23-Jun-23,Cybersecurity Analyst,Neha Shah,kavya.nair@unifiedmentors.com,PYZ,Active,Part-Time,Zone B,Full-Time,Cyber,26-04-1962,GJ,Female,35123,Fully Meets,5,Unified Mentors Pvt Ltd
3635,Aarav,Jain,26-Oct-20,Project Manager,Ravi Kumar,aarav.jain@unifiedmentors.com,WBL,Active,Part-Time,Zone C,Part-Time,Project management,12-03-1978,KA,Female,30236,Fully Meets,4,Unified Mentors Pvt Ltd
3636,Rohan,Patel,29-Jan-20,Database Administrator,Arvind Agarwal,rohan.patel@unifiedmentors.com,NEL,Active,Contract,Zone B,Temporary,Backend,13-03-1982,WB,Male,69182,Fully Meets,3,Unified Mentors Pvt Ltd
3637,Madhav,Singh,23-Apr-22,Data Analyst,Ravi Kumar,madhav.singh@unifiedmentors.com,PL,Active,Full-Time,Zone C,Full-Time,Backend,17-04-1995,UP,Male,72481,Fully Meets,3,Unified Mentors Pvt Ltd
3638,Ishaan,Nair,15-Jun-23,Full stack developer,Arvind Agarwal,ishaan.nair@unifiedmentors.com,BPC,Active,Full-Time,Zone C,Part-Time,Development,10-12-1978,KA,Male,528,Fully Meets,3,Unified Mentors Pvt Ltd
3639,Aarav,Khan,19-Sep-19,DevOps Engineer,Sita Desai,aarav.khan@unifiedmentors.com,CCDR,Future Start,Contract,Zone C,Full-Time,DevOps,08-01-1966,WB,Female,31840,Fully Meets,3,Unified Mentors Pvt Ltd
3640,Kavya,Sharma,07-Jan-23,Cloud Architect,Anjali Rao,kavya.sharma@unifiedmentors.com,SVG,Active,Contract,Zone A,Temporary,Cloud,21-09-2000,DL,Female,33984,Fully Meets,3,Unified Mentors Pvt Ltd
3641,Madhav,Singh,07-Feb-20,Database Administrator,Anil Kapoor,madhav.singh@unifiedmentors.com,EW,Future Start,Contract,Zone B,Full-Time,Backend,15-01-1971,AP,Male,28893,Fully Meets,3,Unified Mentors Pvt Ltd
3642,Aanya,Nair,29-Apr-20,Software Developer,Vikram Singh,aanya.nair@unifiedmentors.com,MSC,Future Start,Contract,Zone B,Full-Time,Development,31-05-1978,DL,Male,89304,Fully Meets,3,Unified Mentors Pvt Ltd
3643,Kavya,Gupta,16-Apr-20,IT Support Specialist,Sita Desai,kavya.gupta@unifiedmentors.com,TNS,Active,Full-Time,Zone A,Full-Time,Support,22-03-1961,UP,Male,5129,Fully Meets,3,Unified Mentors Pvt Ltd
3644,Ishaan,Patel,16-Jun-22,System Administrator,Meena Joshi,ishaan.patel@unifiedmentors.com,PYZ,Active,Part-Time,Zone B,Full-Time,Admin,24-06-1986,AP,Male,28949,Fully Meets,3,Unified Mentors Pvt Ltd
3645,Aarav,Mehta,22-Jul-19,Cybersecurity Analyst,Meena Joshi,aarav.mehta@unifiedmentors.com,WBL,Active,Part-Time,Zone C,Full-Time,Cyber,16-09-1977,UP,Male,69780,Fully Meets,3,Unified Mentors Pvt Ltd
3646,Kavya,Patel,22-Apr-23,Project Manager,Anil Kapoor,kavya.patel@unifiedmentors.com,SVG,Active,Part-Time,Zone A,Full-Time,Project management,01-01-1968,RJ,Female,69392,Fully Meets,3,Unified Mentors Pvt Ltd
3647,Aanya,Jain,28-Dec-20,Database Administrator,Ravi Kumar,aanya.jain@unifiedmentors.com,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Backend,24-07-1966,MH,Female,5731,Fully Meets,3,Unified Mentors Pvt Ltd
3648,Ishaan,Singh,23-Feb-22,Data Analyst,Anil Kapoor,ishaan.singh@unifiedmentors.com,MSC,Active,Contract,Zone A,Full-Time,Backend,27-06-1948,MP,Female,78130,Exceeds,4,Unified Mentors Pvt Ltd
